method,seed,trial_id,freezing_ratio,learning_rate,dropout_rate,l2_reg,optimizer,batch_size,val_accuracy,test_accuracy,best_epoch,total_epochs,training_time_seconds,from_cache,timestamp
ant_colony_optimisation,1,54,0.8,0.0005,0.5,0.005,adam,32,0.9184549450874329,0.9267241358757019,13,24,54.8,False,2026-05-30T08:07:32.529555
ant_colony_optimisation,1,55,0.95,1e-05,0.5,0.05,adam,16,0.6952789425849915,0.6637930870056152,38,40,67.4,False,2026-05-30T08:08:44.238626
ant_colony_optimisation,1,56,0.8,5e-05,0.4,0.01,adamw,16,0.8969957232475281,0.9353448152542114,22,33,68.9,False,2026-05-30T08:09:58.244724
ant_colony_optimisation,1,57,0.8,0.005,0.2,0.1,adamw,16,0.9356223344802856,0.931034505367279,,,0.0,True,2026-05-30T08:09:58.259115
ant_colony_optimisation,1,58,0.8,0.0005,0.3,0.02,adamw,8,0.9313304424285888,0.9353448152542114,,,0.0,True,2026-05-30T08:09:58.266419
ant_colony_optimisation,1,59,0.95,1e-05,0.5,0.05,sgd,16,0.2875536382198334,0.27586206793785095,30,40,66.0,False,2026-05-30T08:11:09.201041
ant_colony_optimisation,1,60,0.8,0.0005,0.3,0.02,adamw,16,0.9227467775344849,0.9094827771186829,6,17,51.3,False,2026-05-30T08:12:05.098838
ant_colony_optimisation,1,61,0.8,0.0001,0.4,0.005,adam,32,0.905579388141632,0.9181034564971924,,,0.0,True,2026-05-30T08:12:05.112625
ant_colony_optimisation,1,62,0.9,0.005,0.3,0.1,sgd,32,0.9184549450874329,0.9008620977401733,23,34,60.2,False,2026-05-30T08:13:09.849950
ant_colony_optimisation,1,63,0.8,0.0005,0.3,0.01,adam,8,0.9270386099815369,0.931034505367279,13,24,52.0,False,2026-05-30T08:14:04.106628
